,sid,timestamp,event,act,div_id,chapter,subchapter
4868,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.1.2%20About%20the%20AP%20CS%20A%20Exam, , 
4869,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.1.3%20Transitioning%20from%20AP%20CSP%20to%20AP%20CS%20A, , 
4870,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.1%20Getting%20Started, , 
4871,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.1.4%20Java%20Development%20Environments, , 
4872,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.1.6%20Pretest%20for%20the%20AP%20CS%20A%20Exam, , 
4873,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.1.5%20Growth%20Mindset%20and%20Pair%20Programming, , 
4874,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.1.7%20Survey, , 
4875,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.2%20Why%20Programming%3F%20Why%20Java%3F, , 
4876,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.3%20Variables%20and%20Data%20Types, , 
4877,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.4%20Expressions%20and%20Assignment%20Statements, , 
4878,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.5%20Compound%20Assignment%20Operators, , 
4879,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.7%20Unit%201%20Summary, , 
4880,johnme,2022-02-11 16:48:53.303976,parsonsMove,move|-|0_1_0-3_0-5_0-7_0-6_0-4_0-10_0-2_0-8_0-9_0|c13,ch3ex10muc,Unit1-Getting-Started,topic-1-8-practice-mixed-code
4881,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.6%20Casting%20and%20Ranges%20of%20Variables, , 
4882,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.8%20Mixed%20Up%20Code%20Practice, , 
4883,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.9%20Experimental%3A%20Toggle%20Mixed%20Up%20or%20Write%20Code%20Practice, , 
4884,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.11%20Multiple%20Choice%20Exercises, , 
4885,nvalente,2022-02-11 16:48:53.000000,admin,delete_assignment_question,assignment_id=96760&name=1.%20Getting%20Started%20and%20Primitive%20Types%2F1.10%20Coding%20Practice, , 
4886,johnme,2022-02-11 16:48:54.108047,parsons,incorrect|-|0_1_0-3_0-5_0-7_0-6_0-4_0-10_0-2_0-8_0-9_0|c14,ch3ex10muc,Unit1-Getting-Started,topic-1-8-practice-mixed-code
4887,johnme,2022-02-11 16:48:55.505545,parsonsMove,move|-|0_1_0-3_0-5_0-7_0-4_0-6_0-10_0-2_0-8_0-9_0|c14,ch3ex10muc,Unit1-Getting-Started,topic-1-8-practice-mixed-code
4888,johnme,2022-02-11 16:48:56.638403,parsons,incorrect|-|0_1_0-3_0-5_0-7_0-4_0-6_0-10_0-2_0-8_0-9_0|c15,ch3ex10muc,Unit1-Getting-Started,topic-1-8-practice-mixed-code
4889,johnme,2022-02-11 16:49:00.277617,parsonsMove,move|-|0_1_0-3_0-5_0-7_0-6_0-4_0-10_0-2_0-8_0-9_0|c15,ch3ex10muc,Unit1-Getting-Started,topic-1-8-practice-mixed-code
4890,johnme,2022-02-11 16:49:01.115305,parsons,incorrect|-|0_1_0-3_0-5_0-7_0-6_0-4_0-10_0-2_0-8_0-9_0|c16,ch3ex10muc,Unit1-Getting-Started,topic-1-8-practice-mixed-code
4891,kaliyahr,2022-02-11 16:49:01.565249,page,view,Unit1-Getting-Started/topic-1-9-practice-coding.html, , 
4892,nvalente,2022-02-11 16:49:01.000000,admin,delete_assignment_question,name=qve_3&assignment_id=96760&variable=variable, , 
4893,nvalente,2022-02-11 16:49:01.000000,admin,delete_assignment_question,name=qve_1&assignment_id=96760&variable=variable, , 
4894,nvalente,2022-02-11 16:49:01.000000,admin,delete_assignment_question,name=qve_2&assignment_id=96760&variable=variable, , 
4895,nvalente,2022-02-11 16:49:01.000000,admin,delete_assignment_question,name=qve_5&assignment_id=96760&variable=variable, , 
4896,nvalente,2022-02-11 16:49:01.000000,admin,delete_assignment_question,name=qve_4&assignment_id=96760&variable=variable, , 
4897,nvalente,2022-02-11 16:49:01.000000,admin,delete_assignment_question,name=qve_new7&assignment_id=96760&variable=variable, , 
4898,nvalente,2022-02-11 16:49:01.000000,admin,delete_assignment_question,name=qve_new9&assignment_id=96760&variable=variable, , 
4899,nvalente,2022-02-11 16:49:01.000000,admin,delete_assignment_question,name=qve_new10&assignment_id=96760&variable=variable, , 
4900,nvalente,2022-02-11 16:49:01.000000,admin,delete_assignment_question,name=Dsum1&assignment_id=96760&variable=variable, , 
4901,nvalente,2022-02-11 16:49:01.000000,admin,delete_assignment_question,name=poem1&assignment_id=96760&variable=variable, , 
4902,nvalente,2022-02-11 16:49:01.000000,admin,delete_assignment_question,name=1-9-1-A&assignment_id=96760&variable=variable, , 
4903,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-1-B&assignment_id=96760&variable=variable, , 
4904,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-2-B&assignment_id=96760&variable=variable, , 
4905,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-2-A&assignment_id=96760&variable=variable, , 
4906,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-3-A&assignment_id=96760&variable=variable, , 
4907,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-4-B&assignment_id=96760&variable=variable, , 
4908,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-4-A&assignment_id=96760&variable=variable, , 
4909,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-3-B&assignment_id=96760&variable=variable, , 
4910,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-5-A&assignment_id=96760&variable=variable, , 
4911,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-5-B&assignment_id=96760&variable=variable, , 
4912,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-6-B&assignment_id=96760&variable=variable, , 
4913,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-6-A&assignment_id=96760&variable=variable, , 
4914,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-7-B&assignment_id=96760&variable=variable, , 
4915,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-8-A&assignment_id=96760&variable=variable, , 
4916,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-8-B&assignment_id=96760&variable=variable, , 
4917,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-9-A&assignment_id=96760&variable=variable, , 
4918,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-9-B&assignment_id=96760&variable=variable, , 
4919,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-10-A&assignment_id=96760&variable=variable, , 
4920,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-10-B&assignment_id=96760&variable=variable, , 
4921,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-11-A&assignment_id=96760&variable=variable, , 
4922,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-11-B&assignment_id=96760&variable=variable, , 
4923,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-12-A&assignment_id=96760&variable=variable, , 
4924,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-12-B&assignment_id=96760&variable=variable, , 
4925,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=qve_1_1&assignment_id=96760&variable=variable, , 
4926,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=challenge1-2b&assignment_id=96760&variable=variable, , 
4927,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-6-BR&assignment_id=96760&variable=variable, , 
4928,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-8-BR&assignment_id=96760&variable=variable, , 
4929,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=Troy_1.3C&assignment_id=96760&variable=variable, , 
4930,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=1-9-7-A&assignment_id=96760&variable=variable, , 
4931,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=aveInt1R&assignment_id=96760&variable=variable, , 
4932,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=Troy_1.3C2&assignment_id=96760&variable=variable, , 
4933,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=Troy_Asmt_1_16&assignment_id=96760&variable=variable, , 
4934,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=Troy_Asmt17_u1&assignment_id=96760&variable=variable, , 
4935,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=MyPay_R&assignment_id=96760&variable=variable, , 
4936,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=Troy_Asmt_1_21&assignment_id=96760&variable=variable, , 
4937,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=JP_1.0&assignment_id=96760&variable=variable, , 
4938,nvalente,2022-02-11 16:49:02.000000,admin,delete_assignment_question,name=Troy_U1_Test_18&assignment_id=96760&variable=variable, , 
4939,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=baby_shark_1BR&assignment_id=96760&variable=variable, , 
4940,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=JP.1.1.a&assignment_id=96760&variable=variable, , 
4941,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=JP_ICS4C1_Test_1_01&assignment_id=96760&variable=variable, , 
4942,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=JPICS4C1Test101&assignment_id=96760&variable=variable, , 
4943,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=1.1.b&assignment_id=96760&variable=variable, , 
4944,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=JPICS4U1Test101&assignment_id=96760&variable=variable, , 
4945,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=unqiue_problem_id_here&assignment_id=96760&variable=variable, , 
4946,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=anwy2MPT5RE&assignment_id=96760&variable=variable, , 
4947,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=mytestquestion&assignment_id=96760&variable=variable, , 
4948,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=X1-UNHUajfk&assignment_id=96760&variable=variable, , 
4949,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=cs128_ch1_parson&assignment_id=96760&variable=variable, , 
4950,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=recursion1TNS&assignment_id=96760&variable=variable, , 
4951,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=ClassSchedule&assignment_id=96760&variable=variable, , 
4952,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=RowYourBoat&assignment_id=96760&variable=variable, , 
4953,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=IdentifyTheError&assignment_id=96760&variable=variable, , 
4954,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=IdentifyTheSyntaxError&assignment_id=96760&variable=variable, , 
4955,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=testingregex&assignment_id=96760&variable=variable, , 
4956,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=FixMe&assignment_id=96760&variable=variable, , 
4957,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=jktest2&assignment_id=96760&variable=variable, , 
4958,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=U1L4_Match_the_Error&assignment_id=96760&variable=variable, , 
4959,johnme,2022-02-11 16:49:03.655616,parsonsMove,move|-|0_1_0-3_0-5_0-7_0-4_0-6_0-10_0-2_0-8_0-9_0|c16,ch3ex10muc,Unit1-Getting-Started,topic-1-8-practice-mixed-code
4960,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=SSell_JavaCSA_U1_Operators_1&assignment_id=96760&variable=variable, , 
4961,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=outputws11&assignment_id=96760&variable=variable, , 
4962,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=outputws12&assignment_id=96760&variable=variable, , 
4963,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=outputws13&assignment_id=96760&variable=variable, , 
4964,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=outputws14&assignment_id=96760&variable=variable, , 
4965,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=outputws15&assignment_id=96760&variable=variable, , 
4966,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=outputws16&assignment_id=96760&variable=variable, , 
4967,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=outputws17&assignment_id=96760&variable=variable, , 
4968,nvalente,2022-02-11 16:49:03.000000,admin,delete_assignment_question,name=outputws18&assignment_id=96760&variable=variable, , 
4969,nvalente,2022-02-11 16:49:04.000000,admin,delete_assignment_question,name=outputws19&assignment_id=96760&variable=variable, , 
4970,nvalente,2022-02-11 16:49:04.000000,admin,delete_assignment_question,name=code1_4_10&assignment_id=96760&variable=variable, , 
4971,nvalente,2022-02-11 16:49:04.000000,admin,delete_assignment_question,name=Unit1TestMatchingDataTypes&assignment_id=96760&variable=variable, , 
4972,nvalente,2022-02-11 16:49:04.000000,admin,delete_assignment_question,name=Unit1TestIdentifyTheSyntaxError&assignment_id=96760&variable=variable, , 
4973,nvalente,2022-02-11 16:49:04.000000,admin,delete_assignment_question,name=testdatafile&assignment_id=96760&variable=variable, , 
4974,nvalente,2022-02-11 16:49:04.000000,admin,delete_assignment_question,name=testdatafile3&assignment_id=96760&variable=variable, , 
4975,johnme,2022-02-11 16:49:04.525390,parsons,incorrect|-|0_1_0-3_0-5_0-7_0-4_0-6_0-10_0-2_0-8_0-9_0|c17,ch3ex10muc,Unit1-Getting-Started,topic-1-8-practice-mixed-code
4976,nvalente,2022-02-11 16:49:04.000000,admin,delete_assignment_question,name=mytestdatafile3&assignment_id=96760&variable=variable, , 
4977,nvalente,2022-02-11 16:49:04.000000,admin,delete_assignment_question,name=testcodelens&assignment_id=96760&variable=variable, , 
4978,nvalente,2022-02-11 16:49:04.000000,admin,delete_assignment_question,name=q1_3_1dwp&assignment_id=96760&variable=variable, , 
4979,nvalente,2022-02-11 16:49:04.000000,admin,delete_assignment_question,name=Unit1TestShortHand&assignment_id=96760&variable=variable, , 
4980,nvalente,2022-02-11 16:49:05.000000,admin,delete_assignment_question,name=Unit1TestVaribleNaming&assignment_id=96760&variable=variable, , 
4981,nvalente,2022-02-11 16:49:05.000000,admin,delete_assignment_question,name=Unit1TestOperatorsAndPrecedence&assignment_id=96760&variable=variable, , 
4982,nvalente,2022-02-11 16:49:05.000000,admin,delete_assignment_question,name=Unit1TestVariableErrorIdentification&assignment_id=96760&variable=variable, , 
4983,nvalente,2022-02-11 16:49:05.000000,admin,delete_assignment_question,name=Unit1TestMatchCodeToVocab&assignment_id=96760&variable=variable, , 
4984,nvalente,2022-02-11 16:49:05.000000,admin,delete_assignment_question,name=Unit1TestEscapeSequences&assignment_id=96760&variable=variable, , 
4985,nvalente,2022-02-11 16:49:05.000000,admin,delete_assignment_question,name=Unit1TestCompleteClassAlmaMater&assignment_id=96760&variable=variable, , 
4986,nvalente,2022-02-11 16:49:05.000000,admin,delete_assignment_question,name=reading_1.3.2&assignment_id=96760&variable=variable, , 
4987,nvalente,2022-02-11 16:49:05.000000,admin,delete_assignment_question,name=Unit1TestCopyOfch3Ex6q&assignment_id=96760&variable=variable, , 
4988,nvalente,2022-02-11 16:49:05.000000,admin,delete_assignment_question,name=reading_1.3.2_DataTypes&assignment_id=96760&variable=variable, , 
4989,nvalente,2022-02-11 16:49:05.000000,admin,delete_assignment_question,name=DataTypes_1.3.2&assignment_id=96760&variable=variable, , 
4990,nvalente,2022-02-11 16:49:06.000000,admin,delete_assignment_question,name=pqapcsa&assignment_id=96760&variable=variable, , 
4991,johnme,2022-02-11 16:49:06.217312,parsonsMove,move|-|0_1_0-3_0-5_0-7_0-4_0-10_0-6_0-2_0-8_0-9_0|c17,ch3ex10muc,Unit1-Getting-Started,topic-1-8-practice-mixed-code
4992,nvalente,2022-02-11 16:49:06.000000,admin,delete_assignment_question,name=qve_1rc&assignment_id=96760&variable=variable, , 
4993,nvalente,2022-02-11 16:49:06.000000,admin,delete_assignment_question,name=qve_3rc&assignment_id=96760&variable=variable, , 
4994,nvalente,2022-02-11 16:49:06.000000,admin,delete_assignment_question,name=JP.1.1.arc&assignment_id=96760&variable=variable, , 
4995,nvalente,2022-02-11 16:49:06.000000,admin,delete_assignment_question,name=DataTypes_1.3.2rc&assignment_id=96760&variable=variable, , 
4996,nvalente,2022-02-11 16:49:06.000000,admin,delete_assignment_question,name=1-6-1_Operator_Precedence&assignment_id=96760&variable=variable, , 
4997,nvalente,2022-02-11 16:49:07.000000,admin,delete_assignment_question,name=1-6-1_Bean&assignment_id=96760&variable=variable, , 
4998,johnme,2022-02-11 16:49:07.095793,parsons,incorrect|-|0_1_0-3_0-5_0-7_0-4_0-10_0-6_0-2_0-8_0-9_0|c18,ch3ex10muc,Unit1-Getting-Started,topic-1-8-practice-mixed-code
4999,nvalente,2022-02-11 16:49:07.000000,admin,delete_assignment_question,name=Unit1TestVariableErrorIdentification-mm&assignment_id=96760&variable=variable, , 
5000,nvalente,2022-02-11 16:49:07.000000,admin,delete_assignment_question,name=mmillerU1l2ca6v2&assignment_id=96760&variable=variable, , 
5001,nvalente,2022-02-11 16:49:07.000000,admin,delete_assignment_question,name=question1&assignment_id=96760&variable=variable, , 
5002,nvalente,2022-02-11 16:49:07.000000,admin,delete_assignment_question,name=Question2&assignment_id=96760&variable=variable, , 
5003,nvalente,2022-02-11 16:49:07.000000,admin,delete_assignment_question,name=Question3&assignment_id=96760&variable=variable, , 
5004,nvalente,2022-02-11 16:49:07.000000,admin,delete_assignment_question,name=Question4&assignment_id=96760&variable=variable, , 
5005,nvalente,2022-02-11 16:49:08.000000,admin,delete_assignment_question,name=Question5&assignment_id=96760&variable=variable, , 
5006,nvalente,2022-02-11 16:49:08.000000,admin,delete_assignment_question,name=Question6&assignment_id=96760&variable=variable, , 
5007,nvalente,2022-02-11 16:49:08.000000,admin,delete_assignment_question,name=bean_1_9_1&assignment_id=96760&variable=variable, , 
5008,nvalente,2022-02-11 16:49:08.000000,admin,delete_assignment_question,name=bean_1_9_2&assignment_id=96760&variable=variable, , 
5009,nvalente,2022-02-11 16:49:08.000000,admin,delete_assignment_question,name=mmillerU1L3ca1&assignment_id=96760&variable=variable, , 
5010,nvalente,2022-02-11 16:49:08.000000,admin,delete_assignment_question,name=mmillerU1L3ca2&assignment_id=96760&variable=variable, , 
5011,nvalente,2022-02-11 16:49:08.000000,admin,delete_assignment_question,name=mmillerU1L3ca3&assignment_id=96760&variable=variable, , 
5012,johnme,2022-02-11 16:49:08.638272,parsonsMove,move|-|0_1_0-3_0-5_0-7_0-4_0-10_0-2_0-8_0-6_0-9_0|c18,ch3ex10muc,Unit1-Getting-Started,topic-1-8-practice-mixed-code
5013,nvalente,2022-02-11 16:49:08.000000,admin,delete_assignment_question,name=mmillerU1L3ca4&assignment_id=96760&variable=variable, , 
5014,nvalente,2022-02-11 16:49:08.000000,admin,delete_assignment_question,name=mmillerU1L3ca5&assignment_id=96760&variable=variable, , 
5015,nvalente,2022-02-11 16:49:08.000000,admin,delete_assignment_question,name=Unit1TestMatchCodeToVocabv2&assignment_id=96760&variable=variable, , 
5016,nvalente,2022-02-11 16:49:09.000000,admin,delete_assignment_question,name=mmillerU1L3ca6&assignment_id=96760&variable=variable, , 
5017,nvalente,2022-02-11 16:49:09.000000,admin,delete_assignment_question,name=mmillerU1T2qc1&assignment_id=96760&variable=variable, , 
5018,nvalente,2022-02-11 16:49:09.000000,admin,delete_assignment_question,name=mmillerU1T2qc2&assignment_id=96760&variable=variable, , 
5019,nvalente,2022-02-11 16:49:09.000000,admin,delete_assignment_question,name=mmillerU1LT2qc3&assignment_id=96760&variable=variable, , 
5020,nvalente,2022-02-11 16:49:09.000000,admin,delete_assignment_question,name=mmillerU1T2qc2v2&assignment_id=96760&variable=variable, , 
5021,nvalente,2022-02-11 16:49:09.000000,admin,delete_assignment_question,name=mmillerU1T2qc2v3&assignment_id=96760&variable=variable, , 
5022,nvalente,2022-02-11 16:49:09.000000,admin,delete_assignment_question,name=mmillerU1T2ca1&assignment_id=96760&variable=variable, , 
5023,nvalente,2022-02-11 16:49:09.000000,admin,delete_assignment_question,name=mmillerU1T2ca2&assignment_id=96760&variable=variable, , 
5024,nvalente,2022-02-11 16:49:09.000000,admin,delete_assignment_question,name=mmillerU1T2ca3&assignment_id=96760&variable=variable, , 
